timestamp,hour,day_of_week,month,is_weekend,temperature_C,humidity,demand_MW,demand_lag_1h,demand_lag_24h,demand_lag_7d,rolling_mean_24h,rolling_max_24h
2026-02-15 10:00:00,10,6,2,1,34.2227251298011,63.48375726939637,6335.996651473443,6243.103022698013,6004.720844151539,6298.844460285089,5629.036237714732,6422.37225060475
2026-02-15 11:00:00,11,6,2,1,34.77379577668058,56.593426599970144,6156.872648969497,6335.996651473443,6422.37225060475,6074.217277488809,5642.839396353145,6422.37225060475
2026-02-15 12:00:00,12,6,2,1,36.09144431545547,58.450783144916464,6023.375615552595,6156.872648969497,5949.269512555556,6096.342372474471,5631.7769129516755,6335.996651473443
2026-02-15 13:00:00,13,6,2,1,34.90754796015629,65.48465364387503,5919.9038082862935,6023.375615552595,5811.787689930712,5365.535293631396,5634.864667243219,6335.996651473443
2026-02-15 14:00:00,14,6,2,1,35.42908713474556,60.90876507545294,5717.036520261591,5919.9038082862935,5686.717622060017,5569.86699638437,5639.369505508035,6335.996651473443
2026-02-15 15:00:00,15,6,2,1,33.414459035769866,60.30969096651828,5675.9850087511,5717.036520261591,5680.578638203412,5759.903248615285,5640.632792933101,6335.996651473443
2026-02-15 16:00:00,16,6,2,1,32.61795278547414,58.15771084049221,5526.835240565373,5675.9850087511,5539.34970594729,6028.468111268037,5640.441391705921,6335.996651473443
2026-02-15 17:00:00,17,6,2,1,28.296794198714444,61.02608707732501,5450.503197164379,5526.835240565373,5462.373964414742,5631.780001236282,5639.919955648341,6335.996651473443
2026-02-15 18:00:00,18,6,2,1,31.374491512053723,57.78478967680266,6077.873126850581,5450.503197164379,6091.585854328239,5918.478217130302,5639.425340346243,6335.996651473443
2026-02-15 19:00:00,19,6,2,1,29.225637488334385,60.83701942925144,6247.7893884050245,6077.873126850581,5977.849718319734,6268.576981183435,5638.85397670134,6335.996651473443
2026-02-15 20:00:00,20,6,2,1,28.99701516478948,67.48041857836894,6003.17446775316,6247.7893884050245,6064.854979329759,6086.245177129948,5650.1014629548945,6335.996651473443
2026-02-15 21:00:00,21,6,2,1,22.12008302677673,67.40650052479495,5885.23245291516,6003.17446775316,5915.147865104678,5894.331775213978,5647.531441639202,6335.996651473443
2026-02-15 22:00:00,22,6,2,1,28.802435038248905,57.08943012631961,5857.888147972408,5885.23245291516,5780.658711679713,5705.569113878824,5646.284966131306,6335.996651473443
2026-02-15 23:00:00,23,6,2,1,24.9609864263219,75.36815596687359,5430.7583513704185,5857.888147972408,5403.580816186781,5486.414389187715,5649.502859310168,6335.996651473443
2026-02-16 00:00:00,0,0,2,0,26.662274225106277,66.93623399815142,5218.058550841925,5430.7583513704185,5020.35342851777,5077.326637979322,5650.6352566094865,6335.996651473443
2026-02-16 01:00:00,1,0,2,0,23.610511977866363,60.437924612927695,5104.621253543678,5218.058550841925,4772.85731061928,5132.244234164848,5658.872970039659,6335.996651473443
2026-02-16 02:00:00,2,0,2,0,26.589033838671664,63.17843167672572,5142.4494089735945,5104.621253543678,4559.291218620902,5220.027502516946,5672.69646766151,6335.996651473443
2026-02-16 03:00:00,3,0,2,0,24.88434274930678,67.13539198962734,5332.280398399405,5142.4494089735945,5159.909787995825,5447.934663680115,5696.994725592871,6335.996651473443
2026-02-16 04:00:00,4,0,2,0,26.56434655895629,73.92791787521747,5225.604934169376,5332.280398399405,4846.298637790826,5144.436882328086,5704.176834359688,6335.996651473443
2026-02-16 05:00:00,5,0,2,0,31.576951805287575,56.35557144500434,5725.735366647818,5225.604934169376,5172.095925160573,5720.353071411268,5719.98126337546,6335.996651473443
2026-02-16 06:00:00,6,0,2,0,29.71397639885498,68.08042011758124,5604.275301529614,5725.735366647818,5537.043796346006,5954.982255263909,5743.049573437428,6335.996651473443
2026-02-16 07:00:00,7,0,2,0,31.620244535282183,68.86326096016418,5904.489859483633,5604.275301529614,5935.062258414885,5960.826854340199,5745.850886153413,6335.996651473443
2026-02-16 08:00:00,8,0,2,0,33.80510159603313,57.19315735740396,6549.690663109767,5904.489859483633,6060.006146172567,6587.628296666498,5744.577036197944,6335.996651473443
2026-02-16 09:00:00,9,0,2,0,34.27905673789164,58.61709218917469,6641.025595085896,6549.690663109767,6243.103022698013,6263.144338806882,5764.980557736994,6549.690663109767
2026-02-16 10:00:00,10,0,2,0,34.55575537663756,54.62942499948485,6769.494546898806,6641.025595085896,6335.996651473443,6255.579837577548,5781.560664919823,6641.025595085896
2026-02-16 11:00:00,11,0,2,0,35.37707063514468,58.2187448499972,6334.824986751591,6769.494546898806,6156.872648969497,6121.327784523356,5799.623077229212,6769.494546898806
2026-02-16 12:00:00,12,0,2,0,38.60512337785741,56.79346376378516,6677.9053038357,6334.824986751591,6023.375615552595,6183.9388457206205,5807.0377579701335,6769.494546898806
2026-02-16 13:00:00,13,0,2,0,34.74320093589497,62.97800933528538,5913.523645988393,6677.9053038357,5919.9038082862935,6244.024180625963,5834.309828315262,6769.494546898806
2026-02-16 14:00:00,14,0,2,0,34.63177558899464,65.20867444280599,6006.041919785125,5913.523645988393,5717.036520261591,5856.213464515882,5834.043988219517,6769.494546898806
2026-02-16 15:00:00,15,0,2,0,35.111515499944154,55.68145882693086,6177.987159963232,6006.041919785125,5675.9850087511,5940.995235741613,5846.085879866329,6769.494546898806
2026-02-16 16:00:00,16,0,2,0,34.158288899436975,50.25257244926415,5893.815680905267,6177.987159963232,5526.835240565373,5541.9993611587015,5867.002636166835,6769.494546898806
2026-02-16 17:00:00,17,0,2,0,33.074640683853175,60.74152762492157,6185.17867735388,5893.815680905267,5450.503197164379,6285.43929284577,5882.293487847665,6769.494546898806
2026-02-16 18:00:00,18,0,2,0,30.958095333043776,63.79702091671256,6206.449609577932,6185.17867735388,6077.873126850581,6170.273320407741,5912.904966188893,6769.494546898806
2026-02-16 19:00:00,19,0,2,0,26.991397405391677,66.35311025465104,6125.128038667264,6206.449609577932,6247.7893884050245,6463.6973418790085,5918.262319635866,6769.494546898806
2026-02-16 20:00:00,20,0,2,0,29.950147298451643,61.40153065353863,6553.037657026111,6125.128038667264,6003.17446775316,6279.867166100602,5913.15143006346,6769.494546898806
2026-02-16 21:00:00,21,0,2,0,24.744948004539232,67.3022968951422,6307.389741142801,6553.037657026111,5885.23245291516,6166.045378623296,5936.062396283167,6769.494546898806
2026-02-16 22:00:00,22,0,2,0,26.12382617893636,73.29054571650579,5924.024179584699,6307.389741142801,5857.888147972408,5987.542074477681,5953.652283292652,6769.494546898806
2026-02-16 23:00:00,23,0,2,0,24.03895709352562,69.08140087934461,5667.775268486689,5924.024179584699,5430.7583513704185,5644.344965571825,5956.407951276497,6769.494546898806
2026-02-17 00:00:00,0,1,2,0,24.90379248011051,64.70050313890722,5211.4589210141,5667.775268486689,5218.058550841925,5231.525232863709,5966.283656156342,6769.494546898806
2026-02-17 01:00:00,1,1,2,0,25.66351448400988,63.53455077571311,5200.415174475173,5211.4589210141,5104.621253543678,5221.733105584986,5966.008671580182,6769.494546898806
2026-02-17 02:00:00,2,1,2,0,26.151908804253218,64.8444020486341,5092.596980011526,5200.415174475173,5142.4494089735945,5313.873972492313,5970.000084952328,6769.494546898806
2026-02-17 03:00:00,3,1,2,0,27.09734722542019,73.21555675135906,5318.620757749369,5092.596980011526,5332.280398399405,5275.475707314585,5967.922900412243,6769.494546898806
2026-02-17 04:00:00,4,1,2,0,29.92056690358797,62.13909961985743,5471.537749755329,5318.620757749369,5225.604934169376,5250.042037859788,5967.35374871849,6769.494546898806
2026-02-17 05:00:00,5,1,2,0,29.386206226758368,63.330683918665606,5486.705532395416,5471.537749755329,5725.735366647818,5761.845767259733,5977.600949367906,6769.494546898806
2026-02-17 06:00:00,6,1,2,0,29.633765047064028,60.84479661237366,5526.319922807697,5486.705532395416,5604.275301529614,5577.67885359909,5967.641372940721,6769.494546898806
2026-02-17 07:00:00,7,1,2,0,32.74022597794514,66.57675860264823,6100.074329902611,5526.319922807697,5904.489859483633,6414.573427243282,5964.393232160642,6769.494546898806
2026-02-17 08:00:00,8,1,2,0,34.28420573338696,69.8002422603525,6491.397655840111,6100.074329902611,6549.690663109767,6366.81664392097,5972.542585094765,6769.494546898806
2026-02-17 09:00:00,9,1,2,0,31.69412218322725,64.06717971889786,6152.947086274678,6491.397655840111,6641.025595085896,6088.645045374535,5970.113709791863,6769.494546898806
2026-02-17 10:00:00,10,1,2,0,35.22622712369698,59.75550553233924,6443.879322818855,6152.947086274678,6769.494546898806,6665.7324486056095,5949.777105258062,6769.494546898806
2026-02-17 11:00:00,11,1,2,0,35.88138824491169,59.06694239443299,6431.783268727158,6443.879322818855,6334.824986751591,6277.3086599606295,5936.209804254732,6677.9053038357
2026-02-17 12:00:00,12,1,2,0,34.55365474496001,47.89090773459926,6202.238538741178,6431.783268727158,6677.9053038357,6332.595148644398,5940.249732670381,6677.9053038357
2026-02-17 13:00:00,13,1,2,0,36.89318935141277,61.900521775435145,6215.863029306056,6202.238538741178,5913.523645988393,5974.6370222666965,5920.4302841247745,6553.037657026111
2026-02-17 14:00:00,14,1,2,0,34.1050436383734,60.79730153311784,5830.486228690411,6215.863029306056,6006.041919785125,5849.007337633702,5933.027758429677,6553.037657026111
2026-02-17 15:00:00,15,1,2,0,33.72389858614005,62.53498124300559,5846.2300752146975,5830.486228690411,6177.987159963232,5617.907191148542,5925.712937967398,6553.037657026111
2026-02-17 16:00:00,16,1,2,0,32.24039226357419,57.87441444507954,5844.526320255479,5846.2300752146975,5893.815680905267,5784.799264266441,5911.889726102876,6553.037657026111
2026-02-17 17:00:00,17,1,2,0,31.31746379688481,60.15549094729518,5976.996570929509,5844.526320255479,6185.17867735388,5774.888675427628,5909.836002742468,6553.037657026111
2026-02-17 18:00:00,18,1,2,0,28.3555873696572,62.0959641587241,6193.046852230326,5976.996570929509,6206.449609577932,5926.021284985273,5901.16174830812,6553.037657026111
2026-02-17 19:00:00,19,1,2,0,26.545828450595955,70.52603500494803,6300.785831345508,6193.046852230326,6125.128038667264,6360.183327681955,5900.603300085302,6553.037657026111
2026-02-17 20:00:00,20,1,2,0,29.891757594837458,61.18197050059831,6610.570935630789,6300.785831345508,6553.037657026111,6282.164633575956,5907.922374780229,6553.037657026111
2026-02-17 21:00:00,21,1,2,0,25.19402407158977,76.77748476043615,6312.17920692788,6610.570935630789,6307.389741142801,6222.1987494154055,5910.319594722091,6610.570935630789
2026-02-17 22:00:00,22,1,2,0,24.182784456893348,69.22636297524984,5837.469964174209,6312.17920692788,5924.024179584699,5956.062761120124,5910.519155796468,6610.570935630789
2026-02-17 23:00:00,23,1,2,0,21.940285698149086,62.26338671131698,5524.990164231964,5837.469964174209,5667.775268486689,5686.069087098438,5906.912730154366,6610.570935630789
2026-02-18 00:00:00,0,2,2,0,24.041557378465747,66.52817836881418,5089.341016554769,5524.990164231964,5211.4589210141,5097.302856957663,5900.963350810417,6610.570935630789
2026-02-18 01:00:00,1,2,2,0,23.185736178443413,64.51160906430754,5333.685437173315,5089.341016554769,5200.415174475173,5040.116703958374,5895.875104791278,6610.570935630789
2026-02-18 02:00:00,2,2,2,0,28.132895721282363,53.33506064600222,5161.430594235548,5333.685437173315,5092.596980011526,5264.090374033393,5901.428032403702,6610.570935630789
2026-02-18 03:00:00,3,2,2,0,27.97919172808121,72.4119204909121,5082.640679353151,5161.430594235548,5318.620757749369,5356.24048376473,5904.296099663035,6610.570935630789
2026-02-18 04:00:00,4,2,2,0,26.467774482233416,68.98827057353664,5187.656233522787,5082.640679353151,5471.537749755329,5128.120491305779,5894.463596396527,6610.570935630789
2026-02-18 05:00:00,5,2,2,0,32.08455848250386,64.20684565174386,5720.175578355699,5187.656233522787,5486.705532395416,5535.76451543562,5882.635199886839,6610.570935630789
2026-02-18 06:00:00,6,2,2,0,31.47264823048739,62.79616454015734,5836.089363256282,5720.175578355699,5526.319922807697,5710.030999718198,5892.3631184685155,6610.570935630789
2026-02-18 07:00:00,7,2,2,0,30.80684815024967,55.52511845136304,5958.419910726238,5836.089363256282,6100.074329902611,5649.329443188865,5905.270178487207,6610.570935630789
2026-02-18 08:00:00,8,2,2,0,28.75089142768964,61.45629030284007,5817.528445597132,5958.419910726238,6491.397655840111,6232.209307168147,5899.367911021524,6610.570935630789
2026-02-18 09:00:00,9,2,2,0,36.97194776481885,62.32854043854687,6955.48600884601,5817.528445597132,6152.947086274678,6257.93564225503,5871.2900272614015,6610.570935630789
2026-02-18 10:00:00,10,2,2,0,32.2457683187768,56.171862027943725,6220.912933422387,6955.48600884601,6443.879322818855,6447.617293773195,5904.729149035206,6955.48600884601
2026-02-18 11:00:00,11,2,2,0,32.36153101101001,48.688081711038926,6089.046132391327,6220.912933422387,6431.783268727158,6252.222374839775,5895.438882810354,6955.48600884601
2026-02-18 12:00:00,12,2,2,0,36.53385564801446,57.29077100748525,6436.485968483263,6089.046132391327,6202.238538741178,6417.722049507748,5881.15816879636,6955.48600884601
2026-02-18 13:00:00,13,2,2,0,38.48925774095425,56.348731811194334,6392.562150754179,6436.485968483263,6215.863029306056,6259.116847200386,5890.918478368948,6955.48600884601
2026-02-18 14:00:00,14,2,2,0,36.40653624668797,59.19324170939197,6128.59579300597,6392.562150754179,5830.486228690411,5674.583042328514,5898.2809417626195,6955.48600884601
2026-02-18 15:00:00,15,2,2,0,34.381397586011275,63.57561490736479,6059.190335493612,6128.59579300597,5846.2300752146975,5849.094903572609,5910.702173609101,6955.48600884601
2026-02-18 16:00:00,16,2,2,0,33.392131512497926,63.8135370024075,5930.978562291119,6059.190335493612,5844.526320255479,6147.69763626273,5919.575517787388,6955.48600884601
2026-02-18 17:00:00,17,2,2,0,32.57421856368307,62.49189603164147,6112.146289198921,5930.978562291119,5976.996570929509,6191.70492494167,5923.177694538874,6955.48600884601
2026-02-18 18:00:00,18,2,2,0,31.138392884680147,68.18078192115745,6338.177531466484,6112.146289198921,6193.046852230326,6215.6925721811,5928.8089328001,6955.48600884601
2026-02-18 19:00:00,19,2,2,0,29.12769191044146,56.0157667586244,6524.779122788935,6338.177531466484,6300.785831345508,6165.143919157151,5934.856044434939,6955.48600884601
2026-02-18 20:00:00,20,2,2,0,27.656301655927813,67.16349791323748,6360.54063944677,6524.779122788935,6610.570935630789,6613.244002580906,5944.189098245082,6955.48600884601
2026-02-18 21:00:00,21,2,2,0,26.370576402217974,68.67328833513213,6242.585146799543,6360.54063944677,6312.17920692788,6172.531914623958,5933.771169237414,6955.48600884601
2026-02-18 22:00:00,22,2,2,0,24.538926097777797,60.624940301154346,5990.432209474887,6242.585146799543,5837.469964174209,5914.273435897342,5930.871416732068,6955.48600884601
2026-02-18 23:00:00,23,2,2,0,24.7493582532545,59.16109617930991,5539.907598323983,5990.432209474887,5524.990164231964,5567.5279588493,5937.2448436195955,6955.48600884601
2026-02-19 00:00:00,0,3,2,0,22.46056477870692,64.54789402252716,5211.587719576166,5539.907598323983,5089.341016554769,5212.418727360283,5937.86640337343,6955.48600884601
2026-02-19 01:00:00,1,3,2,0,25.022861428362532,63.17628978756977,5197.258175005892,5211.587719576166,5333.685437173315,5261.730947044209,5942.9600159993215,6955.48600884601
2026-02-19 02:00:00,2,3,2,0,24.186986320351437,70.83620689326615,5233.689697820013,5197.258175005892,5161.430594235548,5321.889049236083,5937.275546742345,6955.48600884601
2026-02-19 03:00:00,3,3,2,0,24.809082118243605,63.560948598774,5219.427102824667,5233.689697820013,5082.640679353151,5058.847871133057,5940.286342725031,6955.48600884601
2026-02-19 04:00:00,4,3,2,0,27.769841226730215,60.279368549882825,5268.72582128648,5219.427102824667,5187.656233522787,5493.574363692368,5945.985777036345,6955.48600884601
2026-02-19 05:00:00,5,3,2,0,30.793908204004296,59.3860955737242,5570.91788140229,5268.72582128648,5720.175578355699,5339.405059532653,5949.363676526497,6955.48600884601
2026-02-19 06:00:00,6,3,2,0,31.37747490900347,67.62892923446863,5804.639862260774,5570.91788140229,5836.089363256282,5992.396511514932,5943.144605820107,6955.48600884601
2026-02-19 07:00:00,7,3,2,0,28.93834432007784,63.80837584783027,5605.006530730432,5804.639862260774,5958.419910726238,6020.232131985747,5941.834209945293,6955.48600884601
2026-02-19 08:00:00,8,3,2,0,31.015557795144492,61.39285441661429,6117.469074604226,5605.006530730432,5817.528445597132,6259.506871295449,5927.108652445469,6955.48600884601
2026-02-19 09:00:00,9,3,2,0,34.94669068791506,58.98728902495421,6803.225445952886,6117.469074604226,6955.48600884601,6348.177293205624,5939.606178654097,6955.48600884601
2026-02-19 10:00:00,10,3,2,0,32.856395928614724,67.46082452160232,6383.8821578424,6803.225445952886,6220.912933422387,6617.044981193169,5933.261988533551,6803.225445952886
2026-02-19 11:00:00,11,3,2,0,34.49267940644981,56.10926578246893,6337.0079858219015,6383.8821578424,6089.046132391327,6545.414750763977,5940.052372884384,6803.225445952886
2026-02-19 12:00:00,12,3,2,0,35.825078148536825,65.49998675072474,6479.455364115823,6337.0079858219015,6436.485968483263,6150.859516970678,5950.384116777324,6803.225445952886
2026-02-19 13:00:00,13,3,2,0,33.37711244914989,61.6885027802026,5758.324811220025,6479.455364115823,6392.562150754179,5852.014338641093,5952.174508262015,6803.225445952886
2026-02-19 14:00:00,14,3,2,0,34.48819027814113,59.05616989542447,5863.56732327931,5758.324811220025,6128.59579300597,5848.415237576096,5925.747952448091,6803.225445952886
2026-02-19 15:00:00,15,3,2,0,31.534495663555436,74.4303555251826,5858.135460181783,5863.56732327931,6059.190335493612,6328.25013197627,5914.7050995428135,6803.225445952886
2026-02-19 16:00:00,16,3,2,0,31.59794853407318,56.60323857715579,5823.987845929792,5858.135460181783,5930.978562291119,6075.18926000172,5906.327813071489,6803.225445952886
2026-02-19 17:00:00,17,3,2,0,31.773768126726413,59.989933513456485,6038.317639865117,5823.987845929792,6112.146289198921,6048.702896435985,5901.8698665564325,6803.225445952886
2026-02-19 18:00:00,18,3,2,0,27.610509399702497,58.51048722438824,5817.459663837814,6038.317639865117,6338.177531466484,6209.121109886809,5898.793672834191,6803.225445952886
2026-02-19 19:00:00,19,3,2,0,29.366616881427998,68.20567803568125,6390.421252093357,5817.459663837814,6524.779122788935,6286.16186914426,5877.097095016329,6803.225445952886
2026-02-19 20:00:00,20,3,2,0,27.47054330160998,73.2165643571314,6354.446175923242,6390.421252093357,6360.54063944677,6372.119406042284,5871.498850404013,6803.225445952886
2026-02-19 21:00:00,21,3,2,0,27.293201025692984,73.24437318903811,6085.871734417052,6354.446175923242,6242.585146799543,6088.740899365665,5871.244914423867,6803.225445952886
2026-02-19 22:00:00,22,3,2,0,26.0057441821748,71.91572283820766,5923.324492552571,6085.871734417052,5990.432209474887,5996.837488447339,5864.71518890793,6803.225445952886
2026-02-19 23:00:00,23,3,2,0,27.216581513515425,63.96029060155938,5613.67504252738,5923.324492552571,5539.907598323983,5585.905436483088,5861.9190340361665,6803.225445952886
2026-02-20 00:00:00,0,4,2,0,25.18783675397186,64.54230938477046,5225.625760350053,5613.67504252738,5211.587719576166,5167.566078268381,5864.992677544641,6803.225445952886
2026-02-20 01:00:00,1,4,2,0,24.52626255686678,58.475767347722936,5088.309799617467,5225.625760350053,5197.258175005892,5224.00799663013,5865.57759591022,6803.225445952886
2026-02-20 02:00:00,2,4,2,0,25.853319235626238,76.0820442109706,5326.725989234053,5088.309799617467,5233.689697820013,5211.839065935822,5861.038080269035,6803.225445952886
2026-02-20 03:00:00,3,4,2,0,27.279413137621844,67.24930119440704,5299.358675736839,5326.725989234053,5219.427102824667,5300.9733857688925,5864.914592411286,6803.225445952886
2026-02-20 04:00:00,4,4,2,0,27.57329010548856,62.2389124018106,5194.438297671487,5299.358675736839,5268.72582128648,5155.693171347093,5868.24507461596,6803.225445952886
2026-02-20 05:00:00,5,4,2,0,28.76679231129322,70.50352982702958,5357.439981530155,5194.438297671487,5570.91788140229,5264.7797573318185,5865.149761132004,6803.225445952886
2026-02-20 06:00:00,6,4,2,0,28.947012468289863,58.87326868839709,5517.785887017337,5357.439981530155,5804.639862260774,5684.509639679312,5856.254848637331,6803.225445952886
2026-02-20 07:00:00,7,4,2,0,30.299743849186186,64.82328947668304,5799.7124802374,5517.785887017337,5605.006530730432,6022.184683548253,5844.302599668855,6803.225445952886
2026-02-20 08:00:00,8,4,2,0,30.39609209230046,61.85958986393551,6036.97563326817,5799.7124802374,6117.469074604226,6544.3432173978335,5852.415347564979,6803.225445952886
2026-02-20 09:00:00,9,4,2,0,36.15989902071315,61.8814563849023,6770.56797097555,6036.97563326817,6803.225445952886,6471.9669296470765,5849.061454175975,6803.225445952886
2026-02-20 10:00:00,10,4,2,0,32.464332165835266,60.95709978798471,6470.161147044548,6770.56797097555,6383.8821578424,6564.350420945026,5847.70072605192,6770.56797097555
2026-02-20 11:00:00,11,4,2,0,33.79027133475148,53.09217061011784,6356.497032506436,6470.161147044548,6337.0079858219015,6485.468827001525,5851.295683935343,6770.56797097555
2026-02-20 12:00:00,12,4,2,0,33.9223891016462,60.63220949219785,6174.012712066081,6356.497032506436,6479.455364115823,6297.562261921086,5852.107727547198,6770.56797097555
2026-02-20 13:00:00,13,4,2,0,36.172015696862005,63.92390972157341,6238.840227598905,6174.012712066081,5758.324811220025,6075.473976191925,5839.380950378459,6770.56797097555
2026-02-20 14:00:00,14,4,2,0,33.88770250148415,60.132526219691165,5796.72652249854,6238.840227598905,5863.56732327931,6200.521158553076,5859.402426060912,6770.56797097555
2026-02-20 15:00:00,15,4,2,0,35.40714701494334,63.09057269748509,6108.706857249088,5796.72652249854,5858.135460181783,5632.5156609420455,5856.617392695047,6770.56797097555
2026-02-20 16:00:00,16,4,2,0,31.4897640636342,56.72951772708579,5904.540306537949,6108.706857249088,5823.987845929792,6204.098027197327,5867.057867572851,6770.56797097555
2026-02-20 17:00:00,17,4,2,0,31.712586468848308,61.669885505456925,5930.019498190776,5904.540306537949,6038.317639865117,6187.861892582083,5870.414220098191,6770.56797097555
2026-02-20 18:00:00,18,4,2,0,28.746979420110364,60.75456213047986,6083.203153246845,5930.019498190776,5817.459663837814,6146.466733320982,5865.901797528427,6770.56797097555
2026-02-20 19:00:00,19,4,2,0,31.92362846614748,65.38836427422031,6859.183822299276,6083.203153246845,6390.421252093357,6378.890278592429,5876.97444292047,6770.56797097555
2026-02-20 20:00:00,20,4,2,0,25.71860237145573,66.15443615129097,6406.181853569468,6859.183822299276,6354.446175923242,6245.099844047387,5896.506216679049,6859.183822299276
2026-02-20 21:00:00,21,4,2,0,26.929197159407803,68.5999303700976,6336.72408405674,6406.181853569468,6085.871734417052,6078.800970504013,5898.66186991431,6859.183822299276
2026-02-20 22:00:00,22,4,2,0,26.62053830247596,70.80417531905616,5959.18592615183,6336.72408405674,5923.324492552571,5791.321807586692,5909.114051149297,6859.183822299276
2026-02-20 23:00:00,23,4,2,0,25.791069514731905,69.4043442152946,5744.019820607186,5959.18592615183,5613.67504252738,5666.020803373963,5910.608277549265,6859.183822299276
2026-02-21 00:00:00,0,5,2,1,24.72206851168344,68.06014421328982,4878.242724272772,5744.019820607186,5225.625760350053,5007.275186886149,5916.0393099692565,6859.183822299276
2026-02-21 01:00:00,1,5,2,1,24.97563981895452,61.52599083417481,5029.821205073654,4878.242724272772,5088.309799617467,5015.331391717476,5901.56501679937,6859.183822299276
2026-02-21 02:00:00,2,5,2,1,25.735590189046476,65.97115631433296,5016.970057188813,5029.821205073654,5326.725989234053,4939.733134321999,5899.1279920267125,6859.183822299276
2026-02-21 03:00:00,3,5,2,1,26.24396309162453,62.96377382578366,4986.767414980845,5016.970057188813,5299.358675736839,4842.076652010643,5886.22149485816,6859.183822299276
2026-02-21 04:00:00,4,5,2,1,28.945818675192363,62.01760714384421,5216.396649787778,4986.767414980845,5194.438297671487,4984.878660999367,5873.196858993328,6859.183822299276
2026-02-21 05:00:00,5,5,2,1,32.021689276874426,59.71214675243665,5433.242035123186,5216.396649787778,5357.439981530155,5159.969562347931,5874.111790331506,6859.183822299276
2026-02-21 06:00:00,6,5,2,1,29.16376232248825,58.68573850034701,5286.564834359555,5433.242035123186,5517.785887017337,5538.3402146346025,5877.270209231215,6859.183822299276
2026-02-21 07:00:00,7,5,2,1,29.239390756143987,53.74573352502926,5520.450699439238,5286.564834359555,5799.7124802374,5464.210976503718,5867.635998703809,6859.183822299276
2026-02-21 08:00:00,8,5,2,1,32.36757692747312,58.00198090912998,5945.220809851726,5520.450699439238,6036.97563326817,5895.380641249617,5856.00009117055,6859.183822299276
2026-02-21 09:00:00,9,5,2,1,37.40509791241421,58.78332872093085,6707.260080210153,5945.220809851726,6770.56797097555,6107.827617049757,5852.1769735282,6859.183822299276
2026-02-21 10:00:00,10,5,2,1,33.124615166967594,54.07188415598523,5959.612398803006,6707.260080210153,6470.161147044548,6004.720844151539,5849.539144746307,6859.183822299276
2026-02-21 11:00:00,11,5,2,1,37.28830433961144,57.97659814463012,6501.314285650809,5959.612398803006,6356.497032506436,6422.37225060475,5828.266280236244,6859.183822299276
2026-02-21 12:00:00,12,5,2,1,37.51655122111466,67.23975626677456,6230.568811130546,6501.314285650809,6174.012712066081,5949.269512555556,5834.300332450592,6859.183822299276
2026-02-21 13:00:00,13,5,2,1,33.99924676888335,65.31581003804286,5660.753793830439,6230.568811130546,6238.840227598905,5811.787689930712,5836.65683657828,6859.183822299276
2026-02-21 14:00:00,14,5,2,1,35.18360163770011,67.58918639921258,5717.570767145907,5660.753793830439,5796.72652249854,5686.717622060017,5812.569901837926,6859.183822299276
2026-02-21 15:00:00,15,5,2,1,35.978128840625544,60.77094919622575,5902.20606556995,5717.570767145907,6108.706857249088,5680.578638203412,5809.271745364899,6859.183822299276
2026-02-21 16:00:00,16,5,2,1,31.93130838851877,67.4856332429691,5674.887307391155,5902.20606556995,5904.540306537949,5539.34970594729,5800.667545711601,6859.183822299276
2026-02-21 17:00:00,17,5,2,1,30.988724685359063,58.68806906790972,5780.995062817444,5674.887307391155,5930.019498190776,5462.373964414742,5791.098670747152,6859.183822299276
2026-02-21 18:00:00,18,5,2,1,29.12747862907704,60.38906362453616,5740.848950818006,5780.995062817444,6083.203153246845,6091.585854328239,5784.889319273264,6859.183822299276
2026-02-21 19:00:00,19,5,2,1,27.183769678448098,51.27566019439897,5860.719801234013,5740.848950818006,6859.183822299276,5977.849718319734,5770.624560838729,6859.183822299276
2026-02-21 20:00:00,20,5,2,1,26.52608368240099,71.3624687925308,6115.69005960246,5860.719801234013,6406.181853569468,6064.854979329759,5729.021893294343,6707.260080210153
2026-02-21 21:00:00,21,5,2,1,24.62855569392388,74.4616309133527,5873.086430039039,6115.69005960246,6336.72408405674,5915.147865104678,5716.918068545717,6707.260080210153
2026-02-21 22:00:00,22,5,2,1,25.720998183466648,63.22941504483699,5693.343028515565,5873.086430039039,5959.18592615183,5780.658711679713,5697.599832961646,6707.260080210153
2026-02-21 23:00:00,23,5,2,1,24.015411021966692,65.91945375263714,5409.602089983115,5693.343028515565,5744.019820607186,5403.580816186781,5686.523045560135,6707.260080210153
2026-02-22 00:00:00,0,6,2,1,25.35067886768612,62.48521422416491,4981.234258880849,5409.602089983115,4878.242724272772,5020.35342851777,5672.588973450798,6707.260080210153
2026-02-22 01:00:00,1,6,2,1,22.836527399249217,69.927698577913,5036.061866857719,4981.234258880849,5029.821205073654,4772.85731061928,5676.8802873928025,6707.260080210153
2026-02-22 02:00:00,2,6,2,1,26.16619332939949,71.30832739593656,4825.2349500960045,5036.061866857719,5016.970057188813,4559.291218620902,5677.140314967139,6707.260080210153
2026-02-22 03:00:00,3,6,2,1,27.71475953648065,55.885808455058346,4766.660365051031,4825.2349500960045,4986.767414980845,5159.909787995825,5669.151352171604,6707.260080210153
2026-02-22 04:00:00,4,6,2,1,24.509396536142816,68.89061507791128,4924.011125421934,4766.660365051031,5216.396649787778,4846.298637790826,5659.980225091196,6707.260080210153
